Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),EGT 2 (deg C),Thermocouple 11 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT 1 TEMPERATURE (deg C),CHT 2 TEMPERATURE (deg C),ELEV POSITION (%),FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,GP Input 9,GP Input 10,OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
208.69,1,12,2022-09-24 10:27:49,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:49,+2.4,-1.2,185.1,0.0,+173,+0.1,-0.02,+1.0,99,-6,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
209.69,1,12,2022-09-24 10:27:50,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:50,+2.5,-1.2,185.1,0.0,+173,+0.1,-0.02,+1.0,99,+15,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
210.69,1,12,2022-09-24 10:27:51,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:51,+2.5,-1.2,185.2,0.0,+173,+0.1,-0.02,+1.0,99,-29,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
211.69,1,12,2022-09-24 10:27:52,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:52,+2.5,-1.2,185.1,0.0,+173,+0.0,-0.02,+1.0,99,+5,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
212.69,1,12,2022-09-24 10:27:53,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:53,+2.5,-1.2,185.1,0.0,+173,+0.1,-0.02,+1.0,99,-7,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
213.69,1,12,2022-09-24 10:27:54,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:54,+2.5,-1.2,185.1,0.0,+173,+0.0,-0.02,+1.0,99,-9,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
214.69,1,12,2022-09-24 10:27:55,+55.36717,+10.03033,179,0.0,355.4,-3.8,,,,,10:27:55,+2.5,-1.2,185.1,0.0,+173,+0.0,-0.02,+1.0,99,-1,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
215.69,1,12,2022-09-24 10:27:56,+55.36717,+10.03034,179,0.0,355.4,-3.8,,,,,10:27:56,+2.5,-1.3,185.1,0.0,+173,+0.0,-0.02,+1.0,99,-25,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
216.69,1,12,2022-09-24 10:27:57,+55.36717,+10.03034,179,0.0,355.4,-3.8,,,,,10:27:57,+2.5,-1.4,185.3,0.0,+173,+0.1,-0.02,+1.0,99,-4,+16,0.0,30.04,+351,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
217.69,1,12,2022-09-24 10:27:58,+55.36717,+10.03034,179,0.0,355.4,-3.8,,,,,10:27:58,+2.5,-1.4,185.3,0.0,+173,+0.0,-0.02,+1.0,99,-11,+16,0.0,30.04,+351,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
218.69,1,12,2022-09-24 10:27:59,+55.36717,+10.03034,179,0.0,355.4,-3.8,,,,,10:27:59,+2.5,-1.4,185.4,0.0,+173,+0.1,-0.02,+1.0,99,-5,+16,0.0,30.04,+351,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
219.69,1,12,2022-09-24 10:28:00,+55.36717,+10.03034,180,0.0,355.4,-3.8,,,,,10:28:00,+2.5,-1.4,185.4,0.0,+173,+0.1,-0.02,+1.0,99,-21,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
220.69,1,12,2022-09-24 10:28:01,+55.36717,+10.03035,180,0.0,355.4,-3.8,,,,,10:28:01,+2.5,-1.4,185.4,0.0,+173,+0.0,-0.02,+1.0,99,-25,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
221.69,1,12,2022-09-24 10:28:02,+55.36717,+10.03035,180,0.0,355.4,-3.8,,,,,10:28:02,+2.5,-1.4,185.4,0.0,+173,+0.0,-0.02,+1.0,99,-1,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
222.69,1,12,2022-09-24 10:28:03,+55.36717,+10.03035,180,0.0,355.4,-3.8,,,,,10:28:03,+2.5,-1.4,185.4,0.0,+173,+0.1,-0.02,+1.0,99,+4,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
223.69,1,12,2022-09-24 10:28:04,+55.36717,+10.03035,180,0.0,355.4,-3.8,,,,,10:28:04,+2.5,-1.3,185.4,0.0,+173,+0.1,-0.02,+1.0,99,+13,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
224.69,1,12,2022-09-24 10:28:05,+55.36717,+10.03035,180,0.0,355.4,-3.8,,,,,10:28:05,+2.5,-1.3,185.4,0.0,+173,+0.0,-0.02,+1.0,99,-11,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
225.69,1,12,2022-09-24 10:28:06,+55.36717,+10.03035,180,0.0,355.4,-3.8,,,,,10:28:06,+2.5,-1.3,185.4,0.0,+173,+0.1,-0.02,+1.0,99,-29,+16,0.0,30.04,+351,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
226.69,1,12,2022-09-24 10:28:07,+55.36717,+10.03036,180,0.0,355.4,-3.8,,,,,10:28:07,+2.5,-1.3,185.3,0.0,+173,+0.1,-0.02,+1.0,99,+5,+16,0.0,30.04,+351,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
227.69,1,12,2022-09-24 10:28:08,+55.36717,+10.03036,180,0.0,355.4,-3.8,,,,,10:28:08,+2.5,-1.3,185.2,0.0,+173,+0.0,-0.02,+1.0,99,-32,+16,0.0,30.04,+351,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
228.69,1,12,2022-09-24 10:28:09,+55.36717,+10.03036,180,0.0,355.4,-3.8,,,,,10:28:09,+2.5,-1.3,185.2,0.0,+173,+0.0,-0.02,+1.0,99,+23,+16,0.0,30.04,+360,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
229.69,1,12,2022-09-24 10:28:10,+55.36717,+10.03036,180,0.0,355.4,-3.8,,,,,10:28:10,+2.4,-1.2,185.2,0.0,+173,+0.0,-0.02,+1.0,99,-20,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
230.69,1,12,2022-09-24 10:28:11,+55.36717,+10.03036,181,0.0,355.4,-3.8,,,,,10:28:11,+2.4,-1.3,185.2,0.0,+173,+0.1,-0.02,+1.0,99,-35,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
231.69,1,12,2022-09-24 10:28:12,+55.36717,+10.03036,181,0.0,355.4,-3.8,,,,,10:28:12,+2.5,-1.2,185.2,0.0,+172,+0.1,-0.02,+1.0,99,-36,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
232.69,1,12,2022-09-24 10:28:13,+55.36717,+10.03036,181,0.0,355.4,-3.8,,,,,10:28:13,+2.4,-1.3,185.2,0.0,+172,+0.1,-0.02,+1.0,99,-42,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
233.69,1,12,2022-09-24 10:28:14,+55.36717,+10.03036,181,0.0,355.4,-3.8,,,,,10:28:14,+2.5,-1.4,185.2,0.0,+172,+0.0,-0.02,+1.0,99,+9,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
234.69,1,12,2022-09-24 10:28:15,+55.36717,+10.03036,181,0.0,355.4,-3.8,,,,,10:28:15,+2.4,-1.4,185.3,0.0,+172,+0.0,-0.02,+1.0,99,-12,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
235.69,1,12,2022-09-24 10:28:16,+55.36717,+10.03036,180,0.0,355.4,-3.8,,,,,10:28:16,+2.4,-1.4,185.3,0.0,+172,-0.0,-0.02,+1.0,99,+28,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
236.69,1,12,2022-09-24 10:28:17,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:17,+2.4,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+8,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
237.69,1,12,2022-09-24 10:28:18,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:18,+2.5,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+23,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
238.69,1,12,2022-09-24 10:28:19,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:19,+2.5,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+32,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
239.69,1,12,2022-09-24 10:28:20,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:20,+2.5,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+4,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
240.69,1,12,2022-09-24 10:28:21,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:21,+2.5,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+31,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
241.69,1,12,2022-09-24 10:28:22,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:22,+2.5,-1.3,185.4,0.0,+172,+0.0,-0.02,+1.0,99,-10,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
242.69,1,12,2022-09-24 10:28:23,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:23,+2.5,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+2,+16,0.0,30.04,+350,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
243.69,1,12,2022-09-24 10:28:24,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:24,+2.4,-1.4,185.4,0.0,+172,+0.0,-0.02,+1.0,99,+3,+16,0.0,30.04,+350,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
244.69,1,12,2022-09-24 10:28:25,+55.36717,+10.03037,180,0.0,355.4,-3.8,,,,,10:28:25,+2.5,-1.4,185.5,0.0,+172,+0.1,-0.02,+1.0,99,+8,+16,0.0,30.04,+350,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
245.69,1,12,2022-09-24 10:28:26,+55.36717,+10.03037,179,0.0,355.4,-3.8,,,,,10:28:26,+2.4,-1.3,185.4,0.0,+172,+0.1,-0.02,+1.0,99,+11,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
246.69,1,12,2022-09-24 10:28:27,+55.36717,+10.03037,179,0.0,355.4,-3.8,,,,,10:28:27,+2.5,-1.3,185.4,0.0,+172,+0.1,-0.02,+1.0,99,+11,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
247.69,1,12,2022-09-24 10:28:28,+55.36717,+10.03037,179,0.0,355.4,-3.8,,,,,10:28:28,+2.5,-1.2,185.4,0.0,+172,+0.1,-0.02,+1.0,99,+14,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
248.69,1,12,2022-09-24 10:28:29,+55.36717,+10.03037,179,0.0,355.4,-3.8,,,,,10:28:29,+2.5,-1.3,185.3,0.0,+172,+0.1,-0.02,+1.0,99,+1,+16,0.0,30.04,+350,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
249.69,1,12,2022-09-24 10:28:30,+55.36717,+10.03037,179,0.0,355.4,-3.8,,,,,10:28:30,+2.5,-1.2,185.3,0.0,+172,+0.1,-0.02,+1.0,99,+5,+16,0.0,30.04,+350,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
250.69,1,12,2022-09-24 10:28:31,+55.36717,+10.03037,179,0.0,355.4,-3.8,,,,,10:28:31,+2.5,-1.2,185.2,0.0,+172,+0.1,-0.02,+1.0,99,-1,+16,0.0,30.04,+350,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
251.69,1,12,2022-09-24 10:28:32,+55.36717,+10.03037,178,0.0,355.4,-3.8,,,,,10:28:32,+2.5,-1.2,185.2,0.0,+172,+0.1,-0.02,+1.0,99,-2,+16,0.0,30.04,+359,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
252.69,1,12,2022-09-24 10:28:33,+55.36717,+10.03038,178,0.0,355.4,-3.8,,,,,10:28:33,+2.5,-1.2,185.2,0.0,+172,+0.1,-0.02,+1.0,99,+12,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
253.69,1,12,2022-09-24 10:28:34,+55.36717,+10.03038,178,0.0,355.4,-3.8,,,,,10:28:34,+2.5,-1.2,185.1,0.0,+172,+0.1,-0.02,+1.0,99,+2,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
254.69,1,12,2022-09-24 10:28:35,+55.36717,+10.03038,178,0.0,355.4,-3.8,,,,,10:28:35,+2.5,-1.2,185.1,0.0,+172,+0.1,-0.02,+1.0,99,+5,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
255.69,1,12,2022-09-24 10:28:36,+55.36717,+10.03038,178,0.0,355.4,-3.8,,,,,10:28:36,+2.5,-1.2,185.1,0.0,+172,+0.1,-0.02,+1.0,99,-3,+16,0.0,30.04,+358,,,138,,,,,0,0,,,,,,,+0,,,+0,,,,,1,0,0,"7000",3,+16,0,0,30.1,0.0,,0.0,0.5,,,18.5,12.8,,-4.0,188.7,140.1,,,,,,,,,,+16,,+16,,,+15.2,+15.8,+13,+0.5,+4.998,,,,,,+3.3,+15.9,,,,,
